==============================================
        支撑轴力迭代中间数据
        导出时间：2026/9/7 16:03:24
==============================================


LC  Iter   Obj(mm)     F1 (N)        F2 (N)        F3 (N)        F4 (N)        F5 (N)        F6 (N)      maxM (N*m)    minM (N*m)     maxQ (N)      minQ (N)
13   593    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   594    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   595    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   596    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   597    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   598    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   599    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   600    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   601    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   602    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   603    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   604    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   605    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   606    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   607    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   608    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   609    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   610    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   611    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   612    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   613    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   614    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   615    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   616    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   617    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   618    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   619    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   620    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   621    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   622    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   623    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   624    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   625    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   626    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   627    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   628    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   629    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   630    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   631    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   632    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   633    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   634    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   635    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   636    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   637    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   638    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   639    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   640    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   641    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   642    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   643    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   644    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   645    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   646    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   647    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   648    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   649    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   650    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   651    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   652    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   653    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   654    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   655    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   656    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   657    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   658    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   659    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
13   660    2.5388  -1.0903e+005   5.5090e+005   5.0000e+004   3.0070e+005   4.1238e+005   1.4996e+006   1.3245e+006  -6.6749e+005   8.6403e+005  -6.2357e+005
14   661    6.0721  -9.8697e+002   1.8224e+005   5.0000e+004   9.4904e+005   1.3203e+005   1.5000e+006   1.0231e+006  -1.3213e+006   9.7184e+005  -5.1620e+005
14   662    6.0491   3.5978e+004   1.0878e+005   5.0000e+004   1.0140e+006   1.0442e+005   1.5000e+006   1.1307e+006  -1.3241e+006   9.7274e+005  -5.1530e+005
14   663    6.0491   3.5978e+004   1.0878e+005   5.0000e+004   1.0140e+006   1.0442e+005   1.5000e+006   1.1307e+006  -1.3241e+006   9.7274e+005  -5.1530e+005
14   664    5.9213   6.1311e+004   1.0878e+005   5.0000e+004   8.6580e+005   2.4200e+005   1.5000e+006   9.7338e+005  -1.2877e+006   9.8740e+005  -5.0064e+005
14   665    5.9213   6.1311e+004   1.0878e+005   5.0000e+004   8.6580e+005   2.4200e+005   1.5000e+006   9.7338e+005  -1.2877e+006   9.8740e+005  -5.0064e+005
14   666    5.9213   6.1311e+004   1.0878e+005   5.0000e+004   8.6580e+005   2.4200e+005   1.5000e+006   9.7338e+005  -1.2877e+006   9.8740e+005  -5.0064e+005
14   667    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   668    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   669    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   670    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   671    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   672    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   673    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   674    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   675    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   676    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   677    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   678    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   679    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   680    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   681    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   682    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   683    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   684    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   685    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   686    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   687    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   688    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   689    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   690    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   691    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   692    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   693    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   694    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   695    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   696    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   697    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   698    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   699    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   700    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   701    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   702    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   703    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   704    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   705    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   706    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   707    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   708    5.9109   6.3368e+004   1.0878e+005   5.0000e+004   8.5376e+005   2.5317e+005   1.5000e+006   9.8168e+005  -1.2848e+006   9.8859e+005  -4.9945e+005
14   709    5.9005   6.5479e+004   1.0878e+005   5.0000e+004   8.4141e+005   2.6463e+005   1.5000e+006   9.9021e+005  -1.2817e+006   9.8981e+005  -4.9823e+005
14   710    5.9005   6.5479e+004   1.0878e+005   5.0000e+004   8.4141e+005   2.6463e+005   1.5000e+006   9.9021e+005  -1.2817e+006   9.8981e+005  -4.9823e+005
14   711    5.8906   6.7485e+004   1.0878e+005   5.0000e+004   8.2967e+005   2.7553e+005   1.5000e+006   9.9830e+005  -1.2789e+006   9.9098e+005  -4.9707e+005
14   712    5.8906   6.7485e+004   1.0878e+005   5.0000e+004   8.2967e+005   2.7553e+005   1.5000e+006   9.9830e+005  -1.2789e+006   9.9098e+005  -4.9707e+005
14   713    5.8906   6.7485e+004   1.0878e+005   5.0000e+004   8.2967e+005   2.7553e+005   1.5000e+006   9.9830e+005  -1.2789e+006   9.9098e+005  -4.9707e+005
14   714    5.8906   6.7485e+004   1.0878e+005   5.0000e+004   8.2967e+005   2.7553e+005   1.5000e+006   9.9830e+005  -1.2789e+006   9.9098e+005  -4.9707e+005
14   715    5.8906   6.7485e+004   1.0878e+005   5.0000e+004   8.2967e+005   2.7553e+005   1.5000e+006   9.9830e+005  -1.2789e+006   9.9098e+005  -4.9707e+005
14   716    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   717    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   718    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   719    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   720    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   721    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   722    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   723    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   724    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   725    5.8892   6.7775e+004   1.0878e+005   5.0000e+004   8.2797e+005   2.7710e+005   1.5000e+006   9.9947e+005  -1.2784e+006   9.9114e+005  -4.9690e+005
14   726    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   727    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   728    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   729    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   730    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   731    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   732    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   733    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   734    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   735    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   736    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   737    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   738    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   739    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   740    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   741    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   742    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
14   743    5.8892   6.7778e+004   1.0878e+005   5.0000e+004   8.2795e+005   2.7712e+005   1.5000e+006   9.9949e+005  -1.2784e+006   9.9115e+005  -4.9690e+005
